target,backend,avg_ms,p50_ms,p95_ms,p99_ms,min_ms,max_ms,stddev_ms,fps,duplicate_pct,fresh_fps
region:1280:720:1280:720,dxgi,6.199807,2.679000,27.184500,41.288600,1.198600,46.401100,8.849865,161.295357,0.000,161.295357
