target,backend,avg_ms,p50_ms,p95_ms,p99_ms,min_ms,max_ms,stddev_ms,fps,duplicate_pct,fresh_fps
primary-monitor,dxgi,9.369750,5.714500,12.961400,96.274400,5.113800,549.499700,25.741704,106.726430,0.000,106.726430
