target,backend,avg_ms,p50_ms,p95_ms,p99_ms,min_ms,max_ms,stddev_ms,fps,duplicate_pct,fresh_fps
primary-monitor,gdi,42.648904,41.855200,48.630600,51.946100,37.637400,55.511100,2.639012,23.447261,0.000,23.447261
